fecha,plato,porciones_vendidas,hora_servicio,dia_semana,es_fin_semana,condicion_climatica,evento_local,tipo_promocion,mes,trimestre
2024-02-10,Picante de Lengua,22,17,Sábado,1,Nublado,Ninguno,Ninguna,2,1
2024-02-11,Picante de Lengua,22,16,Domingo,1,Nublado,Ninguno,Ninguna,2,1
2024-02-12,Picante de Lengua,13,17,Lunes,0,Soleado,Ninguno,Ninguna,2,1
2024-02-13,Picante de Lengua,17,18,Martes,0,Nublado,Ninguno,Ninguna,2,1
2024-02-14,Picante de Lengua,14,19,Miércoles,0,Nublado,Ninguno,Ninguna,2,1
2024-02-15,Picante de Lengua,18,19,Jueves,0,Lluvioso,Feriado,Ninguna,2,1
2024-02-16,Picante de Lengua,23,19,Viernes,1,Lluvioso,Fiesta,Ninguna,2,1
2024-02-17,Picante de Lengua,22,18,Sábado,1,Soleado,Ninguno,Ninguna,2,1
2024-02-18,Picante de Lengua,23,17,Domingo,1,Nublado,Ninguno,Ninguna,2,1
2024-02-19,Picante de Lengua,18,17,Lunes,0,Soleado,Ninguno,Descuento,2,1
2024-02-20,Picante de Lengua,13,22,Martes,0,Nublado,Ninguno,Ninguna,2,1
2024-02-21,Picante de Lengua,13,16,Miércoles,0,Nublado,Ninguno,Ninguna,2,1
2024-02-22,Picante de Lengua,14,20,Jueves,0,Nublado,Ninguno,Ninguna,2,1
2024-02-23,Picante de Lengua,20,16,Viernes,1,Soleado,Ninguno,Ninguna,2,1
2024-02-24,Picante de Lengua,19,19,Sábado,1,Soleado,Ninguno,Ninguna,2,1
2024-02-25,Picante de Lengua,19,17,Domingo,1,Nublado,Ninguno,Ninguna,2,1
2024-02-26,Picante de Lengua,11,19,Lunes,0,Nublado,Ninguno,Ninguna,2,1
2024-02-27,Picante de Lengua,18,19,Martes,0,Soleado,Ninguno,Descuento,2,1
2024-02-28,Picante de Lengua,16,19,Miércoles,0,Lluvioso,Ninguno,Ninguna,2,1
2024-02-29,Picante de Lengua,17,20,Jueves,0,Nublado,Ninguno,Ninguna,2,1
2024-03-01,Picante de Lengua,22,20,Viernes,1,Nublado,Ninguno,Ninguna,3,1
2024-03-02,Picante de Lengua,24,20,Sábado,1,Soleado,Ninguno,Ninguna,3,1
2024-03-03,Picante de Lengua,18,17,Domingo,1,Nublado,Ninguno,Ninguna,3,1
2024-03-04,Picante de Lengua,14,0,Lunes,0,Nublado,Ninguno,Ninguna,3,1
2024-03-05,Picante de Lengua,16,19,Martes,0,Soleado,Ninguno,Ninguna,3,1
2024-03-06,Picante de Lengua,21,21,Miércoles,0,Lluvioso,Festival,Ninguna,3,1
2024-03-07,Picante de Lengua,17,16,Jueves,0,Soleado,Ninguno,Ninguna,3,1
2024-03-08,Picante de Lengua,28,19,Viernes,1,Soleado,Ninguno,2x1,3,1
2024-03-09,Picante de Lengua,22,18,Sábado,1,Soleado,Ninguno,Ninguna,3,1
2024-03-10,Picante de Lengua,22,18,Domingo,1,Nublado,Ninguno,Ninguna,3,1
2024-03-11,Picante de Lengua,13,20,Lunes,0,Nublado,Ninguno,Ninguna,3,1
2024-03-12,Picante de Lengua,15,21,Martes,0,Soleado,Ninguno,Ninguna,3,1
2024-03-13,Picante de Lengua,10,18,Miércoles,0,Soleado,Ninguno,Ninguna,3,1
2024-03-14,Picante de Lengua,17,15,Jueves,0,Soleado,Ninguno,Ninguna,3,1
2024-03-15,Picante de Lengua,24,19,Viernes,1,Nublado,Ninguno,Ninguna,3,1
2024-03-16,Picante de Lengua,20,16,Sábado,1,Soleado,Ninguno,Ninguna,3,1
2024-03-17,Picante de Lengua,18,19,Domingo,1,Soleado,Ninguno,Ninguna,3,1
2024-03-18,Picante de Lengua,13,18,Lunes,0,Soleado,Ninguno,Ninguna,3,1
2024-03-19,Picante de Lengua,11,21,Martes,0,Soleado,Ninguno,Ninguna,3,1
2024-03-20,Picante de Lengua,16,0,Miércoles,0,Soleado,Fiesta,Ninguna,3,1
2024-03-21,Picante de Lengua,20,22,Jueves,0,Soleado,Feriado,Ninguna,3,1
2024-03-22,Picante de Lengua,22,16,Viernes,1,Lluvioso,Ninguno,Ninguna,3,1
2024-03-23,Picante de Lengua,23,19,Sábado,1,Soleado,Ninguno,Ninguna,3,1
2024-03-24,Picante de Lengua,24,20,Domingo,1,Soleado,Ninguno,Ninguna,3,1
2024-03-25,Picante de Lengua,14,18,Lunes,0,Soleado,Ninguno,Ninguna,3,1
2024-03-26,Picante de Lengua,15,15,Martes,0,Soleado,Ninguno,Ninguna,3,1
2024-03-27,Picante de Lengua,18,19,Miércoles,0,Soleado,Ninguno,Ninguna,3,1
2024-03-28,Picante de Lengua,14,20,Jueves,0,Nublado,Ninguno,Ninguna,3,1
2024-03-29,Picante de Lengua,21,19,Viernes,1,Nublado,Ninguno,Ninguna,3,1
2024-03-30,Picante de Lengua,23,18,Sábado,1,Soleado,Ninguno,Ninguna,3,1
2024-03-31,Picante de Lengua,27,15,Domingo,1,Nublado,Feriado,Ninguna,3,1
2024-04-01,Picante de Lengua,13,17,Lunes,0,Soleado,Ninguno,Ninguna,4,2
2024-04-02,Picante de Lengua,13,20,Martes,0,Soleado,Ninguno,Ninguna,4,2
2024-04-03,Picante de Lengua,16,17,Miércoles,0,Nublado,Ninguno,Ninguna,4,2
2024-04-04,Picante de Lengua,11,19,Jueves,0,Nublado,Ninguno,Ninguna,4,2
2024-04-05,Picante de Lengua,21,20,Viernes,1,Soleado,Ninguno,Ninguna,4,2
2024-04-06,Picante de Lengua,22,21,Sábado,1,Nublado,Ninguno,Ninguna,4,2
2024-04-07,Picante de Lengua,20,17,Domingo,1,Nublado,Ninguno,Ninguna,4,2
2024-04-08,Picante de Lengua,15,18,Lunes,0,Lluvioso,Ninguno,Ninguna,4,2
2024-04-09,Picante de Lengua,20,17,Martes,0,Nublado,Fiesta,Ninguna,4,2
2024-04-10,Picante de Lengua,19,0,Miércoles,0,Nublado,Ninguno,Descuento,4,2
2024-04-11,Picante de Lengua,17,21,Jueves,0,Nublado,Ninguno,Ninguna,4,2
2024-04-12,Picante de Lengua,22,20,Viernes,1,Soleado,Ninguno,Ninguna,4,2
2024-04-13,Picante de Lengua,26,20,Sábado,1,Soleado,Ninguno,Ninguna,4,2
2024-04-14,Picante de Lengua,23,20,Domingo,1,Nublado,Ninguno,Ninguna,4,2
2024-04-15,Picante de Lengua,14,21,Lunes,0,Nublado,Ninguno,Ninguna,4,2
2024-04-16,Picante de Lengua,16,19,Martes,0,Soleado,Ninguno,Menu del Dia,4,2
2024-04-17,Picante de Lengua,18,16,Miércoles,0,Soleado,Ninguno,Menu del Dia,4,2
2024-04-18,Picante de Lengua,20,20,Jueves,0,Soleado,Feriado,Ninguna,4,2
2024-04-19,Picante de Lengua,23,19,Viernes,1,Lluvioso,Ninguno,Ninguna,4,2
2024-04-20,Picante de Lengua,23,0,Sábado,1,Soleado,Ninguno,Ninguna,4,2
2024-04-21,Picante de Lengua,21,16,Domingo,1,Soleado,Ninguno,Ninguna,4,2
2024-04-22,Picante de Lengua,25,21,Lunes,0,Lluvioso,Feriado,2x1,4,2
2024-04-23,Picante de Lengua,14,16,Martes,0,Soleado,Ninguno,Ninguna,4,2
2024-04-24,Picante de Lengua,16,19,Miércoles,0,Nublado,Ninguno,Ninguna,4,2
2024-04-25,Picante de Lengua,16,18,Jueves,0,Soleado,Ninguno,Ninguna,4,2
2024-04-26,Picante de Lengua,24,19,Viernes,1,Nublado,Ninguno,Ninguna,4,2
2024-04-27,Picante de Lengua,27,20,Sábado,1,Soleado,Ninguno,Menu del Dia,4,2
2024-04-28,Picante de Lengua,22,17,Domingo,1,Lluvioso,Ninguno,Ninguna,4,2
2024-04-29,Picante de Lengua,15,19,Lunes,0,Soleado,Ninguno,Ninguna,4,2
2024-04-30,Picante de Lengua,23,17,Martes,0,Soleado,Ninguno,Descuento,4,2
2024-05-01,Picante de Lengua,22,22,Miércoles,0,Nublado,Ninguno,Ninguna,5,2
2024-05-02,Picante de Lengua,21,21,Jueves,0,Soleado,Ninguno,Ninguna,5,2
2024-05-03,Picante de Lengua,28,18,Viernes,1,Soleado,Ninguno,Ninguna,5,2
2024-05-04,Picante de Lengua,32,20,Sábado,1,Soleado,Ninguno,Ninguna,5,2
2024-05-05,Picante de Lengua,30,19,Domingo,1,Soleado,Ninguno,Ninguna,5,2
2024-05-06,Picante de Lengua,24,19,Lunes,0,Lluvioso,Ninguno,Ninguna,5,2
2024-05-07,Picante de Lengua,21,16,Martes,0,Soleado,Ninguno,Ninguna,5,2
2024-05-08,Picante de Lengua,33,20,Miércoles,0,Nublado,Festival,Descuento,5,2
2024-05-09,Picante de Lengua,22,20,Jueves,0,Soleado,Ninguno,Ninguna,5,2
2024-05-10,Picante de Lengua,27,18,Viernes,1,Nublado,Ninguno,Ninguna,5,2
2024-05-11,Picante de Lengua,32,19,Sábado,1,Soleado,Ninguno,Ninguna,5,2
2024-05-12,Picante de Lengua,35,22,Domingo,1,Lluvioso,Ninguno,2x1,5,2
2024-05-13,Picante de Lengua,27,21,Lunes,0,Soleado,Fiesta,Ninguna,5,2
2024-05-14,Picante de Lengua,25,21,Martes,0,Soleado,Ninguno,Ninguna,5,2
2024-05-15,Picante de Lengua,24,19,Miércoles,0,Nublado,Ninguno,Descuento,5,2
2024-05-16,Picante de Lengua,25,17,Jueves,0,Soleado,Ninguno,Descuento,5,2
2024-05-17,Picante de Lengua,32,21,Viernes,1,Soleado,Ninguno,Ninguna,5,2
2024-05-18,Picante de Lengua,29,17,Sábado,1,Nublado,Ninguno,Ninguna,5,2
2024-05-19,Picante de Lengua,28,19,Domingo,1,Soleado,Ninguno,Ninguna,5,2
2024-05-20,Picante de Lengua,23,21,Lunes,0,Soleado,Ninguno,Ninguna,5,2
2024-05-21,Picante de Lengua,29,18,Martes,0,Soleado,Ninguno,Menu del Dia,5,2
2024-05-22,Picante de Lengua,20,18,Miércoles,0,Nublado,Ninguno,Ninguna,5,2
2024-05-23,Picante de Lengua,24,19,Jueves,0,Soleado,Ninguno,Ninguna,5,2
2024-05-24,Picante de Lengua,32,18,Viernes,1,Soleado,Feriado,Ninguna,5,2
2024-05-25,Picante de Lengua,34,22,Sábado,1,Soleado,Ninguno,Ninguna,5,2
2024-05-26,Picante de Lengua,31,21,Domingo,1,Soleado,Ninguno,Ninguna,5,2
2024-05-27,Picante de Lengua,27,19,Lunes,0,Nublado,Ninguno,Descuento,5,2
2024-05-28,Picante de Lengua,19,15,Martes,0,Nublado,Ninguno,Ninguna,5,2
2024-05-29,Picante de Lengua,25,22,Miércoles,0,Soleado,Ninguno,2x1,5,2
2024-05-30,Picante de Lengua,22,22,Jueves,0,Soleado,Ninguno,Ninguna,5,2
2024-05-31,Picante de Lengua,32,19,Viernes,1,Soleado,Ninguno,Ninguna,5,2
2024-06-01,Picante de Lengua,36,0,Sábado,1,Lluvioso,Ninguno,Menu del Dia,6,2
2024-06-02,Picante de Lengua,28,23,Domingo,1,Nublado,Ninguno,Ninguna,6,2
2024-06-03,Picante de Lengua,23,19,Lunes,0,Soleado,Ninguno,Ninguna,6,2
2024-06-04,Picante de Lengua,26,19,Martes,0,Soleado,Ninguno,Ninguna,6,2
2024-06-05,Picante de Lengua,25,19,Miércoles,0,Nublado,Ninguno,Ninguna,6,2
2024-06-06,Picante de Lengua,26,0,Jueves,0,Nublado,Feriado,Ninguna,6,2
2024-06-07,Picante de Lengua,33,19,Viernes,1,Soleado,Ninguno,Ninguna,6,2
2024-06-08,Picante de Lengua,31,21,Sábado,1,Soleado,Ninguno,Ninguna,6,2
2024-06-09,Picante de Lengua,33,19,Domingo,1,Soleado,Ninguno,Ninguna,6,2
2024-06-10,Picante de Lengua,22,16,Lunes,0,Soleado,Ninguno,Ninguna,6,2
2024-06-11,Picante de Lengua,21,19,Martes,0,Soleado,Ninguno,Ninguna,6,2
2024-06-12,Picante de Lengua,20,20,Miércoles,0,Nublado,Ninguno,Ninguna,6,2
2024-06-13,Picante de Lengua,25,16,Jueves,0,Soleado,Festival,Ninguna,6,2
2024-06-14,Picante de Lengua,31,22,Viernes,1,Soleado,Ninguno,Ninguna,6,2
2024-06-15,Picante de Lengua,31,16,Sábado,1,Nublado,Ninguno,Ninguna,6,2
2024-06-16,Picante de Lengua,32,19,Domingo,1,Soleado,Ninguno,Ninguna,6,2
2024-06-17,Picante de Lengua,22,19,Lunes,0,Soleado,Ninguno,Ninguna,6,2
2024-06-18,Picante de Lengua,26,20,Martes,0,Soleado,Ninguno,Ninguna,6,2
2024-06-19,Picante de Lengua,25,21,Miércoles,0,Nublado,Ninguno,Ninguna,6,2
2024-06-20,Picante de Lengua,22,19,Jueves,0,Soleado,Ninguno,Ninguna,6,2
2024-06-21,Picante de Lengua,38,20,Viernes,1,Nublado,Ninguno,2x1,6,2
2024-06-22,Picante de Lengua,27,19,Sábado,1,Soleado,Ninguno,Ninguna,6,2
2024-06-23,Picante de Lengua,31,19,Domingo,1,Soleado,Ninguno,Ninguna,6,2
2024-06-24,Picante de Lengua,22,17,Lunes,0,Soleado,Ninguno,Ninguna,6,2
2024-06-25,Picante de Lengua,25,20,Martes,0,Soleado,Ninguno,Ninguna,6,2
2024-06-26,Picante de Lengua,21,17,Miércoles,0,Soleado,Ninguno,Ninguna,6,2
2024-06-27,Picante de Lengua,20,22,Jueves,0,Soleado,Ninguno,Ninguna,6,2
2024-06-28,Picante de Lengua,29,18,Viernes,1,Soleado,Ninguno,Ninguna,6,2
2024-06-29,Picante de Lengua,32,20,Sábado,1,Soleado,Feriado,Ninguna,6,2
2024-06-30,Picante de Lengua,32,16,Domingo,1,Soleado,Ninguno,Ninguna,6,2
2024-07-01,Picante de Lengua,22,19,Lunes,0,Soleado,Ninguno,Ninguna,7,3
2024-07-02,Picante de Lengua,22,21,Martes,0,Nublado,Ninguno,Ninguna,7,3
2024-07-03,Picante de Lengua,23,19,Miércoles,0,Nublado,Ninguno,Ninguna,7,3
2024-07-04,Picante de Lengua,23,17,Jueves,0,Soleado,Ninguno,Ninguna,7,3
2024-07-05,Picante de Lengua,40,19,Viernes,1,Soleado,Ninguno,2x1,7,3
2024-07-06,Picante de Lengua,30,16,Sábado,1,Nublado,Ninguno,Ninguna,7,3
2024-07-07,Picante de Lengua,36,21,Domingo,1,Soleado,Ninguno,Descuento,7,3
2024-07-08,Picante de Lengua,22,21,Lunes,0,Soleado,Ninguno,Ninguna,7,3
2024-07-09,Picante de Lengua,23,20,Martes,0,Soleado,Ninguno,Ninguna,7,3
2024-07-10,Picante de Lengua,23,18,Miércoles,0,Lluvioso,Ninguno,Ninguna,7,3
2024-07-11,Picante de Lengua,23,20,Jueves,0,Soleado,Ninguno,Ninguna,7,3
2024-07-12,Picante de Lengua,31,19,Viernes,1,Soleado,Ninguno,Ninguna,7,3
2024-07-13,Picante de Lengua,30,20,Sábado,1,Soleado,Ninguno,Ninguna,7,3
2024-07-14,Picante de Lengua,30,19,Domingo,1,Soleado,Ninguno,Ninguna,7,3
2024-07-15,Picante de Lengua,30,18,Lunes,0,Soleado,Ninguno,2x1,7,3
2024-07-16,Picante de Lengua,25,20,Martes,0,Soleado,Fiesta,Ninguna,7,3
2024-07-17,Picante de Lengua,19,19,Miércoles,0,Nublado,Ninguno,Ninguna,7,3
2024-07-18,Picante de Lengua,25,17,Jueves,0,Soleado,Ninguno,Ninguna,7,3
2024-07-19,Picante de Lengua,35,18,Viernes,1,Nublado,Ninguno,2x1,7,3
2024-07-20,Picante de Lengua,31,19,Sábado,1,Soleado,Ninguno,Ninguna,7,3
2024-07-21,Picante de Lengua,31,23,Domingo,1,Nublado,Ninguno,Ninguna,7,3
2024-07-22,Picante de Lengua,21,20,Lunes,0,Nublado,Ninguno,Ninguna,7,3
2024-07-23,Picante de Lengua,22,19,Martes,0,Soleado,Ninguno,Ninguna,7,3
2024-07-24,Picante de Lengua,26,20,Miércoles,0,Nublado,Ninguno,Ninguna,7,3
2024-07-25,Picante de Lengua,24,22,Jueves,0,Soleado,Ninguno,Ninguna,7,3
2024-07-26,Picante de Lengua,36,21,Viernes,1,Soleado,Ninguno,2x1,7,3
2024-07-27,Picante de Lengua,29,19,Sábado,1,Soleado,Ninguno,Ninguna,7,3
2024-07-28,Picante de Lengua,29,15,Domingo,1,Nublado,Ninguno,Ninguna,7,3
2024-07-29,Picante de Lengua,19,19,Lunes,0,Soleado,Ninguno,Ninguna,7,3
2024-07-30,Picante de Lengua,23,15,Martes,0,Soleado,Ninguno,Ninguna,7,3
2024-07-31,Picante de Lengua,24,21,Miércoles,0,Soleado,Ninguno,Ninguna,7,3
2024-08-01,Picante de Lengua,23,18,Jueves,0,Soleado,Ninguno,Ninguna,8,3
2024-08-02,Picante de Lengua,31,15,Viernes,1,Soleado,Ninguno,Ninguna,8,3
2024-08-03,Picante de Lengua,34,19,Sábado,1,Soleado,Ninguno,Ninguna,8,3
2024-08-04,Picante de Lengua,31,21,Domingo,1,Soleado,Ninguno,Ninguna,8,3
2024-08-05,Picante de Lengua,23,20,Lunes,0,Nublado,Ninguno,Ninguna,8,3
2024-08-06,Picante de Lengua,19,18,Martes,0,Soleado,Ninguno,Ninguna,8,3
2024-08-07,Picante de Lengua,22,18,Miércoles,0,Soleado,Ninguno,Ninguna,8,3
2024-08-08,Picante de Lengua,30,17,Jueves,0,Soleado,Ninguno,2x1,8,3
2024-08-09,Picante de Lengua,30,18,Viernes,1,Soleado,Ninguno,Ninguna,8,3
2024-08-10,Picante de Lengua,31,19,Sábado,1,Soleado,Ninguno,Ninguna,8,3
2024-08-11,Picante de Lengua,32,20,Domingo,1,Nublado,Ninguno,Ninguna,8,3
2024-08-12,Picante de Lengua,24,17,Lunes,0,Nublado,Ninguno,Ninguna,8,3
2024-08-13,Picante de Lengua,25,18,Martes,0,Nublado,Ninguno,Ninguna,8,3
2024-08-14,Picante de Lengua,24,17,Miércoles,0,Soleado,Ninguno,Ninguna,8,3
2024-08-15,Picante de Lengua,23,19,Jueves,0,Lluvioso,Ninguno,Ninguna,8,3
2024-08-16,Picante de Lengua,33,19,Viernes,1,Soleado,Ninguno,Ninguna,8,3
2024-08-17,Picante de Lengua,28,18,Sábado,1,Nublado,Ninguno,Ninguna,8,3
2024-08-18,Picante de Lengua,31,20,Domingo,1,Soleado,Ninguno,Ninguna,8,3
2024-08-19,Picante de Lengua,22,19,Lunes,0,Soleado,Ninguno,Ninguna,8,3
2024-08-20,Picante de Lengua,24,20,Martes,0,Soleado,Ninguno,Ninguna,8,3
2024-08-21,Picante de Lengua,23,20,Miércoles,0,Soleado,Ninguno,Ninguna,8,3
2024-08-22,Picante de Lengua,19,17,Jueves,0,Soleado,Ninguno,Ninguna,8,3
2024-08-23,Picante de Lengua,34,20,Viernes,1,Nublado,Ninguno,Menu del Dia,8,3
2024-08-24,Picante de Lengua,36,22,Sábado,1,Nublado,Ninguno,2x1,8,3
2024-08-25,Picante de Lengua,33,19,Domingo,1,Soleado,Ninguno,Ninguna,8,3
2024-08-26,Picante de Lengua,22,17,Lunes,0,Soleado,Ninguno,Ninguna,8,3
2024-08-27,Picante de Lengua,22,21,Martes,0,Nublado,Ninguno,Ninguna,8,3
2024-08-28,Picante de Lengua,27,18,Miércoles,0,Lluvioso,Ninguno,Descuento,8,3
2024-08-29,Picante de Lengua,33,17,Jueves,0,Soleado,Feriado,2x1,8,3
2024-08-30,Picante de Lengua,33,23,Viernes,1,Nublado,Ninguno,Ninguna,8,3
2024-08-31,Picante de Lengua,41,17,Sábado,1,Nublado,Fiesta,Ninguna,8,3
2024-09-01,Picante de Lengua,28,22,Domingo,1,Soleado,Ninguno,Ninguna,9,3
2024-09-02,Picante de Lengua,25,19,Lunes,0,Nublado,Ninguno,Ninguna,9,3
2024-09-03,Picante de Lengua,28,19,Martes,0,Soleado,Ninguno,Menu del Dia,9,3
2024-09-04,Picante de Lengua,23,15,Miércoles,0,Soleado,Ninguno,Ninguna,9,3
2024-09-05,Picante de Lengua,24,16,Jueves,0,Soleado,Ninguno,Ninguna,9,3
2024-09-06,Picante de Lengua,29,19,Viernes,1,Nublado,Ninguno,Ninguna,9,3
2024-09-07,Picante de Lengua,32,21,Sábado,1,Soleado,Ninguno,Ninguna,9,3
2024-09-08,Picante de Lengua,41,19,Domingo,1,Nublado,Festival,2x1,9,3
2024-09-09,Picante de Lengua,21,18,Lunes,0,Nublado,Ninguno,Ninguna,9,3
2024-09-10,Picante de Lengua,30,15,Martes,0,Nublado,Fiesta,Ninguna,9,3
2024-09-11,Picante de Lengua,22,19,Miércoles,0,Lluvioso,Ninguno,Ninguna,9,3
2024-09-12,Picante de Lengua,28,21,Jueves,0,Soleado,Ninguno,Descuento,9,3
2024-09-13,Picante de Lengua,30,18,Viernes,1,Soleado,Ninguno,Ninguna,9,3
2024-09-14,Picante de Lengua,31,19,Sábado,1,Nublado,Ninguno,Ninguna,9,3
2024-09-15,Picante de Lengua,36,19,Domingo,1,Soleado,Ninguno,2x1,9,3
2024-09-16,Picante de Lengua,30,18,Lunes,0,Soleado,Feriado,Ninguna,9,3
2024-09-17,Picante de Lengua,29,19,Martes,0,Soleado,Ninguno,Descuento,9,3
2024-09-18,Picante de Lengua,23,19,Miércoles,0,Nublado,Ninguno,Ninguna,9,3
2024-09-19,Picante de Lengua,22,22,Jueves,0,Soleado,Ninguno,Ninguna,9,3
2024-09-20,Picante de Lengua,35,21,Viernes,1,Soleado,Ninguno,Ninguna,9,3
2024-09-21,Picante de Lengua,28,19,Sábado,1,Soleado,Ninguno,Ninguna,9,3
2024-09-22,Picante de Lengua,30,20,Domingo,1,Soleado,Ninguno,Ninguna,9,3
2024-09-23,Picante de Lengua,28,18,Lunes,0,Soleado,Feriado,Ninguna,9,3
2024-09-24,Picante de Lengua,24,19,Martes,0,Nublado,Ninguno,Ninguna,9,3
2024-09-25,Picante de Lengua,24,15,Miércoles,0,Nublado,Ninguno,Ninguna,9,3
2024-09-26,Picante de Lengua,31,20,Jueves,0,Soleado,Ninguno,Descuento,9,3
2024-09-27,Picante de Lengua,41,18,Viernes,1,Nublado,Ninguno,Menu del Dia,9,3
2024-09-28,Picante de Lengua,28,18,Sábado,1,Soleado,Ninguno,Ninguna,9,3
2024-09-29,Picante de Lengua,29,19,Domingo,1,Nublado,Ninguno,Ninguna,9,3
2024-09-30,Picante de Lengua,23,19,Lunes,0,Soleado,Ninguno,Ninguna,9,3
2024-10-01,Picante de Lengua,31,20,Martes,0,Soleado,Ninguno,Descuento,10,4
2024-10-02,Picante de Lengua,24,19,Miércoles,0,Soleado,Ninguno,Ninguna,10,4
2024-10-03,Picante de Lengua,26,18,Jueves,0,Nublado,Fiesta,Ninguna,10,4
2024-10-04,Picante de Lengua,30,18,Viernes,1,Soleado,Ninguno,Ninguna,10,4
2024-10-05,Picante de Lengua,36,20,Sábado,1,Soleado,Ninguno,Descuento,10,4
2024-10-06,Picante de Lengua,30,21,Domingo,1,Lluvioso,Ninguno,Ninguna,10,4
2024-10-07,Picante de Lengua,24,20,Lunes,0,Soleado,Ninguno,Ninguna,10,4
2024-10-08,Picante de Lengua,26,18,Martes,0,Soleado,Feriado,Ninguna,10,4
2024-10-09,Picante de Lengua,23,19,Miércoles,0,Soleado,Ninguno,Ninguna,10,4
2024-10-10,Picante de Lengua,26,18,Jueves,0,Soleado,Ninguno,Ninguna,10,4
2024-10-11,Picante de Lengua,39,19,Viernes,1,Nublado,Feriado,Ninguna,10,4
2024-10-12,Picante de Lengua,37,16,Sábado,1,Soleado,Ninguno,Menu del Dia,10,4
2024-10-13,Picante de Lengua,32,21,Domingo,1,Nublado,Ninguno,Ninguna,10,4
2024-10-14,Picante de Lengua,24,17,Lunes,0,Lluvioso,Ninguno,Ninguna,10,4
2024-10-15,Picante de Lengua,25,19,Martes,0,Soleado,Ninguno,Ninguna,10,4
2024-10-16,Picante de Lengua,25,18,Miércoles,0,Nublado,Ninguno,Ninguna,10,4
2024-10-17,Picante de Lengua,24,18,Jueves,0,Nublado,Ninguno,Ninguna,10,4
2024-10-18,Picante de Lengua,32,23,Viernes,1,Nublado,Ninguno,Ninguna,10,4
2024-10-19,Picante de Lengua,29,19,Sábado,1,Nublado,Ninguno,Ninguna,10,4
2024-10-20,Picante de Lengua,33,23,Domingo,1,Nublado,Ninguno,Ninguna,10,4
2024-10-21,Picante de Lengua,26,18,Lunes,0,Lluvioso,Ninguno,Ninguna,10,4
2024-10-22,Picante de Lengua,26,17,Martes,0,Nublado,Ninguno,Ninguna,10,4
2024-10-23,Picante de Lengua,28,21,Miércoles,0,Soleado,Ninguno,Descuento,10,4
2024-10-24,Picante de Lengua,26,23,Jueves,0,Soleado,Ninguno,Ninguna,10,4
2024-10-25,Picante de Lengua,31,20,Viernes,1,Soleado,Ninguno,Ninguna,10,4
2024-10-26,Picante de Lengua,32,18,Sábado,1,Soleado,Ninguno,Ninguna,10,4
2024-10-27,Picante de Lengua,34,19,Domingo,1,Nublado,Ninguno,Ninguna,10,4
2024-10-28,Picante de Lengua,32,18,Lunes,0,Nublado,Festival,2x1,10,4
2024-10-29,Picante de Lengua,21,16,Martes,0,Nublado,Ninguno,Ninguna,10,4
2024-10-30,Picante de Lengua,22,18,Miércoles,0,Lluvioso,Ninguno,Ninguna,10,4
2024-10-31,Picante de Lengua,21,20,Jueves,0,Lluvioso,Ninguno,Ninguna,10,4
2024-11-01,Picante de Lengua,24,19,Viernes,1,Soleado,Ninguno,Ninguna,11,4
2024-11-02,Picante de Lengua,28,19,Sábado,1,Soleado,Ninguno,Ninguna,11,4
2024-11-03,Picante de Lengua,29,19,Domingo,1,Lluvioso,Fiesta,Ninguna,11,4
2024-11-04,Picante de Lengua,16,17,Lunes,0,Soleado,Ninguno,Ninguna,11,4
2024-11-05,Picante de Lengua,17,20,Martes,0,Nublado,Ninguno,Ninguna,11,4
2024-11-06,Picante de Lengua,17,18,Miércoles,0,Nublado,Ninguno,Ninguna,11,4
2024-11-07,Picante de Lengua,16,16,Jueves,0,Nublado,Ninguno,Ninguna,11,4
2024-11-08,Picante de Lengua,24,20,Viernes,1,Lluvioso,Ninguno,Ninguna,11,4
2024-11-09,Picante de Lengua,22,17,Sábado,1,Soleado,Ninguno,Ninguna,11,4
2024-11-10,Picante de Lengua,27,15,Domingo,1,Soleado,Ninguno,Ninguna,11,4
2024-11-11,Picante de Lengua,18,23,Lunes,0,Soleado,Ninguno,Ninguna,11,4
2024-11-12,Picante de Lengua,16,20,Martes,0,Soleado,Ninguno,Ninguna,11,4
2024-11-13,Picante de Lengua,18,15,Miércoles,0,Nublado,Ninguno,Ninguna,11,4
2024-11-14,Picante de Lengua,17,21,Jueves,0,Nublado,Ninguno,Ninguna,11,4
2024-11-15,Picante de Lengua,25,20,Viernes,1,Soleado,Ninguno,Ninguna,11,4
2024-11-16,Picante de Lengua,24,20,Sábado,1,Nublado,Ninguno,Ninguna,11,4
2024-11-17,Picante de Lengua,27,17,Domingo,1,Soleado,Ninguno,Ninguna,11,4
2024-11-18,Picante de Lengua,15,19,Lunes,0,Soleado,Ninguno,Ninguna,11,4
2024-11-19,Picante de Lengua,17,17,Martes,0,Lluvioso,Ninguno,Ninguna,11,4
2024-11-20,Picante de Lengua,16,19,Miércoles,0,Soleado,Ninguno,Ninguna,11,4
2024-11-21,Picante de Lengua,17,20,Jueves,0,Soleado,Ninguno,Ninguna,11,4
2024-11-22,Picante de Lengua,27,17,Viernes,1,Soleado,Ninguno,Ninguna,11,4
2024-11-23,Picante de Lengua,26,16,Sábado,1,Soleado,Ninguno,Ninguna,11,4
2024-11-24,Picante de Lengua,23,20,Domingo,1,Soleado,Ninguno,Ninguna,11,4
2024-11-25,Picante de Lengua,18,19,Lunes,0,Soleado,Fiesta,Ninguna,11,4
